facility_record_id,facility_name,company_name,facility_object_type,metric_name,metric_period,metric_value,currency_or_unit,related_object_type,source_doc,source_sheet,source_date,adopted,notes
3842,NexGen Power Systems - Avogy,NexGen Power Systems,晶圆制造工厂,current_full_capacity,current,500,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3842.
3842,NexGen Power Systems - Avogy,NexGen Power Systems,晶圆制造工厂,capacity_200mm_equivalent,current,70.3125,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3842.
3842,NexGen Power Systems - Avogy,NexGen Power Systems,晶圆制造工厂,cleanroom_area,current,3500,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3842.
3842,NexGen Power Systems - Avogy,NexGen Power Systems,晶圆制造工厂,facility_size,current,27000,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3842.
3842,NexGen Power Systems - Avogy,NexGen Power Systems,晶圆制造工厂,project_total_cost,project,20,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3842.
3842,NexGen Power Systems - Avogy,NexGen Power Systems,晶圆制造工厂,project_construction_cost,project,10,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3842.
6575,NEXIC Technology - Jiangyin 6inch Fab,NEXIC Technology,晶圆制造工厂,current_full_capacity,current,10000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6575.
6575,NEXIC Technology - Jiangyin 6inch Fab,NEXIC Technology,晶圆制造工厂,capacity_200mm_equivalent,current,5625,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6575.
6575,NEXIC Technology - Jiangyin 6inch Fab,NEXIC Technology,晶圆制造工厂,project_total_cost,project,270,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 6575.
6575,NEXIC Technology - Jiangyin 6inch Fab,NEXIC Technology,晶圆制造工厂,project_construction_cost,project,90,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 6575.
6575,NEXIC Technology - Jiangyin 6inch Fab,NEXIC Technology,晶圆制造工厂,project_equipment_cost,project,180,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 6575.
6666,Nexperia - Hamburg 8-inch,Nexperia,晶圆制造工厂,current_full_capacity,current,60000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6666.
6666,Nexperia - Hamburg 8-inch,Nexperia,晶圆制造工厂,capacity_200mm_equivalent,current,60000,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6666.
6666,Nexperia - Hamburg 8-inch,Nexperia,晶圆制造工厂,project_total_cost,project,360,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 6666.
6666,Nexperia - Hamburg 8-inch,Nexperia,晶圆制造工厂,project_construction_cost,project,60,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 6666.
6666,Nexperia - Hamburg 8-inch,Nexperia,晶圆制造工厂,project_equipment_cost,project,300,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 6666.
6667,Nexperia - Hamburg 8-inch GaN and SiC,Nexperia,晶圆制造工厂,current_full_capacity,current,25000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6667.
6667,Nexperia - Hamburg 8-inch GaN and SiC,Nexperia,晶圆制造工厂,capacity_200mm_equivalent,current,25000,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6667.
6667,Nexperia - Hamburg 8-inch GaN and SiC,Nexperia,晶圆制造工厂,project_total_cost,project,240,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 6667.
6667,Nexperia - Hamburg 8-inch GaN and SiC,Nexperia,晶圆制造工厂,project_construction_cost,project,80,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 6667.
6667,Nexperia - Hamburg 8-inch GaN and SiC,Nexperia,晶圆制造工厂,project_equipment_cost,project,160,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 6667.
6211,Nexperia - Manchester 8-inch expansion (was Nexperia),Nexperia,晶圆制造工厂,current_full_capacity,current,27000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6211.
6211,Nexperia - Manchester 8-inch expansion (was Nexperia),Nexperia,晶圆制造工厂,capacity_200mm_equivalent,current,27000,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6211.
6211,Nexperia - Manchester 8-inch expansion (was Nexperia),Nexperia,晶圆制造工厂,cleanroom_area,current,19913,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6211.
6211,Nexperia - Manchester 8-inch expansion (was Nexperia),Nexperia,晶圆制造工厂,project_equipment_cost,project,3.2,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 6211.
1525,Nexperia - Manchester 6-inch (was Nexperia),Nexperia,晶圆制造工厂,current_full_capacity,current,45000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 1525.
1525,Nexperia - Manchester 6-inch (was Nexperia),Nexperia,晶圆制造工厂,capacity_200mm_equivalent,current,25312.5,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 1525.
1525,Nexperia - Manchester 6-inch (was Nexperia),Nexperia,晶圆制造工厂,cleanroom_area,current,19913,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 1525.
1525,Nexperia - Manchester 6-inch (was Nexperia),Nexperia,晶圆制造工厂,project_total_cost,project,225,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 1525.
1525,Nexperia - Manchester 6-inch (was Nexperia),Nexperia,晶圆制造工厂,project_construction_cost,project,45,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 1525.
773,Nexperia - Hamburg 6-inch,Nexperia,晶圆制造工厂,current_full_capacity,current,50000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 773.
773,Nexperia - Hamburg 6-inch,Nexperia,晶圆制造工厂,capacity_200mm_equivalent,current,28125,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 773.
773,Nexperia - Hamburg 6-inch,Nexperia,晶圆制造工厂,project_total_cost,project,60,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 773.
3078,Nichia Corporation - TN-Plant (Tatsumi Fab 1 and Fab 2),Nichia Corporation,外延工厂,current_full_capacity,current,40000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3078.
3078,Nichia Corporation - TN-Plant (Tatsumi Fab 1 and Fab 2),Nichia Corporation,外延工厂,capacity_200mm_equivalent,current,10000,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3078.
3078,Nichia Corporation - TN-Plant (Tatsumi Fab 1 and Fab 2),Nichia Corporation,外延工厂,project_total_cost,project,30,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3078.
3078,Nichia Corporation - TN-Plant (Tatsumi Fab 1 and Fab 2),Nichia Corporation,外延工厂,project_construction_cost,project,10,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3078.
3922,Nichia Corporation - Kaminaka R&D,Nichia Corporation,外延工厂,current_full_capacity,current,500,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3922.
3922,Nichia Corporation - Kaminaka R&D,Nichia Corporation,外延工厂,capacity_200mm_equivalent,current,281.25,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3922.
3922,Nichia Corporation - Kaminaka R&D,Nichia Corporation,外延工厂,project_total_cost,project,30,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3922.
3922,Nichia Corporation - Kaminaka R&D,Nichia Corporation,外延工厂,project_construction_cost,project,15,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3922.
4949,Nichia Corporation - K6 (was LD fab HQ),Nichia Corporation,晶圆制造工厂,current_full_capacity,current,50000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 4949.
4949,Nichia Corporation - K6 (was LD fab HQ),Nichia Corporation,晶圆制造工厂,capacity_200mm_equivalent,current,28125,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 4949.
4949,Nichia Corporation - K6 (was LD fab HQ),Nichia Corporation,晶圆制造工厂,facility_size,current,323000,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 4949.
4949,Nichia Corporation - K6 (was LD fab HQ),Nichia Corporation,晶圆制造工厂,project_total_cost,project,2.4,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 4949.
4949,Nichia Corporation - K6 (was LD fab HQ),Nichia Corporation,晶圆制造工厂,project_construction_cost,project,0,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 4949.
4949,Nichia Corporation - K6 (was LD fab HQ),Nichia Corporation,晶圆制造工厂,project_equipment_cost,project,2.4,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 4949.
3580,"Nichia Corporation - TS-Plant (Tatsumi, Fab 3)",Nichia Corporation,外延工厂,current_full_capacity,current,40000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3580.
3580,"Nichia Corporation - TS-Plant (Tatsumi, Fab 3)",Nichia Corporation,外延工厂,capacity_200mm_equivalent,current,22500,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3580.
3580,"Nichia Corporation - TS-Plant (Tatsumi, Fab 3)",Nichia Corporation,外延工厂,project_equipment_cost,project,3.6,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 3580.
3451,"Nichia Corporation - Kaminaka Fab 2 (formerly Fab 1, Phase 2)",Nichia Corporation,外延工厂,current_full_capacity,current,40000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3451.
3451,"Nichia Corporation - Kaminaka Fab 2 (formerly Fab 1, Phase 2)",Nichia Corporation,外延工厂,capacity_200mm_equivalent,current,22500,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3451.
3451,"Nichia Corporation - Kaminaka Fab 2 (formerly Fab 1, Phase 2)",Nichia Corporation,外延工厂,project_equipment_cost,project,4.8,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 3451.
3077,Nichia Corporation - Kaminaka Fab (HQ),Nichia Corporation,外延工厂,current_full_capacity,current,40000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3077.
3077,Nichia Corporation - Kaminaka Fab (HQ),Nichia Corporation,外延工厂,capacity_200mm_equivalent,current,10000,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3077.
3077,Nichia Corporation - Kaminaka Fab (HQ),Nichia Corporation,外延工厂,project_total_cost,project,290,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3077.
3077,Nichia Corporation - Kaminaka Fab (HQ),Nichia Corporation,外延工厂,project_construction_cost,project,30,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3077.
3230,Nichia Corporation - Kaminaka Fab 1,Nichia Corporation,外延工厂,current_full_capacity,current,45000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3230.
3230,Nichia Corporation - Kaminaka Fab 1,Nichia Corporation,外延工厂,capacity_200mm_equivalent,current,25312.5,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3230.
3230,Nichia Corporation - Kaminaka Fab 1,Nichia Corporation,外延工厂,project_equipment_cost,project,3.6,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 3230.
6523,Nichia Corporation - Kaminaka Fab 3,Nichia Corporation,外延工厂,current_full_capacity,current,60000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6523.
6523,Nichia Corporation - Kaminaka Fab 3,Nichia Corporation,外延工厂,capacity_200mm_equivalent,current,33750,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6523.
6523,Nichia Corporation - Kaminaka Fab 3,Nichia Corporation,外延工厂,project_equipment_cost,project,8.64,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 6523.
3216,NIIIS - Research Institute of Measuring Systems - NIIIS,NIIIS - Research Institute of Measuring Systems,晶圆制造工厂,current_full_capacity,current,1500,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3216.
