nameCn,nameEn,objectTypeName,description,property.record_id,property.facility_type,property.status,property.city,property.state_province,property.country,property.country_region,property.region,property.address,property.website,property.product_type,property.product_type_2,property.products,property.technology_and_materials,property.current_geometry,property.current_wafer_size,property.current_full_capacity,property.capacity_200mm_equivalent,property.cleanroom_sq_ft,property.cleanroom_class,property.facility_size,property.start_year,property.construction_year,property.first_silicon_year,property.production_year,property.data_source,property.source_sheet,source_url
"Silan Microelectronics Co., Ltd. - Xiamen 300mm Fab 1 (2 phases)",,晶圆制造工厂,"Silan Microelectronics Co., Ltd. 的 Xiamen 300mm Fab 1 (2 phases)，位于 Xiamen, Fujian, 中国。",4988,晶圆厂,In production,Xiamen,Fujian,中国,中国,亚太,"No. 89, Lanying Road, Haicang District",http://www.silan.com.cn/,Discrete/Power,Discrete,"Power semiconductors (IGBT), MEMS","IGBT (power), MEMS",0.09,12,80000,180000,,,,2020,2018,2020,2020,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.silan.com.cn/
"Silan Microelectronics Co., Ltd. - 200mm line",,晶圆制造工厂,"Silan Microelectronics Co., Ltd. 的 200mm line，位于 Hangzhou, Zhejiang, 中国。",3773,晶圆厂,In production,Hangzhou,Zhejiang,中国,中国,亚太,"No. 4 HuangGuShan Road,",http://www.silan.com.cn/,Discrete/Power,Discrete,"Power Discrete, MOS, IGBT, Schottky",,0.35,8,90000,90000,,,,2017,2015,2017,2017,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.silan.com.cn/
"Silan Microelectronics Co., Ltd. - Fab 2",,晶圆制造工厂,"Silan Microelectronics Co., Ltd. 的 Fab 2，位于 Hangzhou, Zhejiang, 中国。",2218,晶圆厂,In production,Hangzhou,Zhejiang,中国,中国,亚太,"No. 398, Yinhushan Road, Qiantang New District",http://www.silan.com.cn/,Discrete/Power,Discrete,"BiCMOS, MOSFET","BiCMOS, MOSFET",0.8,6,70000,39375,75347,,,2005,2010,2010,2010,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.silan.com.cn/
"Silan Microelectronics Co., Ltd. - HangZhou new 300mm line",,晶圆制造工厂,"Silan Microelectronics Co., Ltd. 的 HangZhou new 300mm line，位于 Hangzhou, Zhejiang, 中国。",6415,晶圆厂,In production,Hangzhou,Zhejiang,中国,中国,亚太,"No. 398, Yinhushan Road, Qiantang New District",http://www.silan.com.cn/,Discrete/Power,Discrete,MosFET,"BiCMOS, MOSFET",0.13,12,30000,67500,,,,2024,2023,2024,2024,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.silan.com.cn/
"Silan Microelectronics Co., Ltd. - Xiamen Compound SiC Line (Phase 2)",,晶圆制造工厂,"Silan Microelectronics Co., Ltd. 的 Xiamen Compound SiC Line (Phase 2)，位于 Xiamen, Fujian, 中国。",6416,晶圆厂,In production,Xiamen,Fujian,中国,中国,亚太,No. 99 Lanying Road,http://www.silan.com.cn/,Discrete/Power,Discrete,SiC MosFET,SiC,0.5,6,12000,6750,,,,2022,2022,2022,2022,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.silan.com.cn/
"Silan Microelectronics Co., Ltd. - Xiamen 300mm Fab 2",,晶圆制造工厂,"Silan Microelectronics Co., Ltd. 的 Xiamen 300mm Fab 2，位于 Xiamen, Fujian, 中国。",5125,晶圆厂,In production,Xiamen,Fujian,中国,中国,亚太,"No. 89, Lanying Road, Haicang District",http://www.silan.com.cn/,Discrete/Power,Discrete,"Power semiconductors (IGBT), MEMS","IGBT (power), MEMS",0.065,12,80000,180000,,,,2025,2023,2025,2025,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.silan.com.cn/
Silanna (was Sapphicon) - Fab 3 Compound R&D Facility,,晶圆制造工厂,"Silanna (was Sapphicon) 的 Fab 3 Compound R&D Facility，位于 Sydney, New South Wales, 澳大利亚。",3511,晶圆厂，研发,In production,Sydney,New South Wales,澳大利亚,SE Asia,亚太,8 Herb Elliott Avenue,http://www.silanna.com/,代工/研发,Other,Compound semiconductor R&D using GaN,"SoS (Silicon-on-Sapphire), Bipolar, GaAs, SiGe, GaN",0.25,6,100,56.25,,1,,2010,2009,2010,2010,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.silanna.com/
Silanna (was Sapphicon) - Fab 1,,晶圆制造工厂,"Silanna (was Sapphicon) 的 Fab 1，位于 Sydney, New South Wales, 澳大利亚。",3623,晶圆厂,In production,Sydney,New South Wales,澳大利亚,SE Asia,亚太,8 Herb Elliott Avenue,http://www.silanna.com/,代工/功率,Discrete,Foundry Service for RF & Mixed Signal; Logic; UTSi; SoS (Silicon-on-Sapphire),"SoS (Silicon-on-Sapphire), Bipolar, Ga As, SiGe,",0.25,6,600,337.5,5382,10,,1988,1987,1988,1988,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.silanna.com/
Silanna (was Sapphicon) - Fab 2 (upgrade of Fab 1),,晶圆制造工厂,"Silanna (was Sapphicon) 的 Fab 2 (upgrade of Fab 1)，位于 Sydney, New South Wales, 澳大利亚。",3579,晶圆厂,In production,Sydney,New South Wales,澳大利亚,SE Asia,亚太,8 Herb Elliott Avenue,http://www.silanna.com/,代工/功率,Discrete,Foundry Service for RF & Mixed Signal; Logic; UTSi; SoS (Silicon-on-Sapphire),"SoS (Silicon-on-Sapphire), Bipolar, Ga As, SiGe,",0.25,6,600,337.5,5382,1,41000,2001,2001,2001,2001,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.silanna.com/
Silex Microsystems AB - Fab 3 (Beijing),,晶圆制造工厂,"Silex Microsystems AB 的 Fab 3 (Beijing)，位于 Beijing, Beijing, 中国。",3818,晶圆厂,In production,Beijing,Beijing,中国,中国,亚太,"11, Jinghai 2nd Rd.",http://www.silexmicrosystems.com/,代工/MEMS,MEMS,"MEMS foundry: micro mirrors, piezo MEMS; Sil-Via TSV, Met-Via TSV, TGV, Sil-CAP, Met-CAP, TGV-Cap, Microfluids, electroplating (AuSn, Au, Cu, Ni), high performance piezoresistors and diodes","BICMOS, MEMS, TSV, SiO2, Si, AuSn, Au, Cu, Ni",0.35,8,30000,30000,96876,,,2021,2016,2020,2021,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.silexmicrosystems.com/
"Silex Microsystems AB - Fab 1&2 (was Fab 2, Jarfalla 8-inch MEMS)",,晶圆制造工厂,"Silex Microsystems AB 的 Fab 1&2 (was Fab 2, Jarfalla 8-inch MEMS)，位于 Jarfalla, Uppland, 瑞典。",3140,晶圆厂,In production-merged,Jarfalla,Uppland,瑞典,Europe & Mideast,欧洲,Bruttovägen 1,http://www.silexmicrosystems.com/,代工/MEMS,MEMS,"MEMS foundry: micro mirrors, piezo MEMS; Sil-Via TSV, Met-Via TSV, TGV, Sil-CAP, Met-CAP, TGV-Cap, Microfluids, electroplating (AuSn, Au, Cu, Ni), high performance piezoresistors and diodes","BICMOS, MEMS, TSV, SiO2, Si, AuSn, Au, Cu, Ni",0.35,8,10000,10000,10000,1,,2009,2008,2009,2009,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.silexmicrosystems.com/
SilTerra Malaysia Sdn. Bhd. - Fab 1,,晶圆制造工厂,"SilTerra Malaysia Sdn. Bhd. 的 Fab 1，位于 Kulim, Kedah, 马来西亚。",1521,晶圆厂,in production,Kulim,Kedah,马来西亚,SE Asia,亚太,"Lot 8, Phase II",http://www.silterra.com,代工/功率,Discrete,"Foundry, BCD/Power, CMOS Logic, RFCMOS, High Voltage, MEMS (optical, RF MEMS SAW and BAW)","CMOS; BiCMOS; MEMS; RFCMOS, BCD MOS, HV",0.09,8,55000,55000,122000,100,,2001,1999,2000,2001,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.silterra.com
Sino-Semiconductor - Zhuhai Fab,,晶圆制造工厂,"Sino-Semiconductor 的 Zhuhai Fab，位于 Zhuhai, Guangdong, 中国。",6531,晶圆厂，研发,In production,Zhuhai,Guangdong,中国,中国,亚太,"Intersection of Jintang Road Extension Line and National Highway 228 in Xiangzhou District,",http://www.sinosemic.com/,光电器件/激光器及其他,Opto,,GaAs,0.25,6,15000,8437.5,,,,2025,2023,2025,2025,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.sinosemic.com/
SINTEF - NiNaLab,,晶圆制造工厂,"SINTEF 的 NiNaLab，位于 Oslo, Oslo, Norway。",3142,晶圆厂，研发,In production,Oslo,Oslo,Norway,Europe & Mideast,欧洲,Gaustadalleen 23 C,http://www.sintef.no/Home/Information-and-Communication-Technology-ICT/Microsystems-and-Nanotechnology/,代工/研发,Other,"Silicon radiation detectors, MEMS",,0.8,6,850,478.125,8611,1000,53820,2004,2003,2004,2004,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.sintef.no/Home/Information-and-Communication-Technology-ICT/Microsystems-and-Nanotechnology/
SITAR (Bangalore & Hyderabad) - GAETEC - GaAs Foundry,,晶圆制造工厂,"SITAR (Bangalore & Hyderabad) 的 GAETEC - GaAs Foundry，位于 Hyderabad, Telangana, 印度。",2427,晶圆厂，研发,In production,Hyderabad,Telangana,印度,SE Asia,亚太,"GAETEC RCI Road, Vignyana Kancha Post, Ranga Reddy",www.sitar.org.in,代工/研发,Other,"GaAs foundry: design , fabrication, packaging and other services for lDefense/Space/Atomic Energy","MESFET, GaAs",0.5,3,400,56.25,12000,10,,1996,1995,1996,1996,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
SITAR (Bangalore & Hyderabad) - STARC (MEMS was ASIC),,晶圆制造工厂,"SITAR (Bangalore & Hyderabad) 的 STARC (MEMS was ASIC)，位于 Bengaluru, Karnataka, 印度。",2170,晶圆厂，研发,In production,Bengaluru,Karnataka,印度,SE Asia,亚太,"No. 1640, Krishnarajpuram Road, Dooravani Nagar",www.sitar.org.in,MEMS,MEMS,"MEMS (started in 2012); was: digital CMOS ASIC devices, Discretes","CMOS, MEMS",1,6,500,281.25,6000,10,,1994,1997,1998,1998,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
SiTo Microelectronics Technology - Hefei,,晶圆制造工厂,"SiTo Microelectronics Technology 的 Hefei，位于 Hefei, Anhui, 中国。",6533,晶圆厂，研发,In production,Hefei,Anhui,中国,中国,亚太,"360 Mingzhu Avenue, Shushan District, Hefei City",http://site.gzwhir.com/xtwdzk202202105728/en/index.html,Discrete/Other,Discrete,"RF, SAW","RF, SAW",0.5,6,20000,11250,,,,2024,2022,2024,2024,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://site.gzwhir.com/xtwdzk202202105728/en/index.html
SK Hynix - M11+M12 (3D NAND) CF,,晶圆制造工厂,"SK Hynix 的 M11+M12 (3D NAND) CF，位于 Cheongju, Chungcheongbuk, 韩国。",3768,晶圆厂/拆分,In production-merged,Cheongju,Chungcheongbuk,韩国,韩国,亚太,"215, Daesin-ro, Heungdeok-gu,",www.skhynix.com,存储器/闪存-3D NAND,Memory,3D NAND,,0.02,12,95000,213750,527000,,,2015,,,,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
SK Hynix - M14 Phase 2 (DRAM support),,晶圆制造工厂,"SK Hynix 的 M14 Phase 2 (DRAM support)，位于 Icheon, Gyeonggi, 韩国。",6443,晶圆厂,In production,Icheon,Gyeonggi,韩国,韩国,亚太,"2091, Gyeongchung-daero, Bubal-eup",www.skhynix.com,存储器/DRAM,Memory,DRAM,,0.013,12,13000,29250,412000,10,,2026,2025,2025,2025,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
SK Hynix - Solidigm Fab 3 (New Fab),,晶圆制造工厂,"SK Hynix 的 Solidigm Fab 3 (New Fab)，位于 Dalian, Liaoning, 中国。",6363,晶圆厂,On hold,Dalian,Liaoning,中国,中国,亚太,"No. 1999, North Xiaohe Road",www.skhynix.com,存储器/闪存-3D NAND,Memory,"3D NAND, Flash","3D NAND, Flash",0.02,12,70000,157500,,,,2031,2022,2031,2031,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
SK Hynix - M15X (Phase 1 + 2),,晶圆制造工厂,"SK Hynix 的 M15X (Phase 1 + 2)，位于 Cheongju, Chungcheongbuk, 韩国。",6389,晶圆厂,1st silicon,Cheongju,Chungcheongbuk,韩国,韩国,亚太,"215, Daesin-ro, Heungdeok-gu",www.skhynix.com,存储器/DRAM,Memory,DRAM,DRAM,0.013,12,80000,180000,,,,2026,2022,2026,2026,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
SK Hynix - Y1 DRAM was M17 (phase 2),,晶圆制造工厂,"SK Hynix 的 Y1 DRAM was M17 (phase 2)，位于 Yongin, Gyeonggi, 韩国。",5114,晶圆厂,Constructing,Yongin,Gyeonggi,韩国,韩国,亚太,"Jungneung-ri, Dokseong-ri, and Godang-ri of Wonsam-myeon",www.skhynix.com,存储器/DRAM,Memory,DRAM,DRAM,0.001,12,150000,337500,,,,2027,2026,2028,2028,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
SK Hynix - M16 (EUV),,晶圆制造工厂,"SK Hynix 的 M16 (EUV)，位于 Icheon, Gyeonggi, 韩国。",6656,晶圆厂,In production,Icheon,Gyeonggi,韩国,韩国,亚太,"2091, Gyeongchung-daero, Bubal-eup",www.skhynix.com,存储器/DRAM,Memory,EUV dedicated space in M16 for DRAM,"DRAM, EUV",0.001,12,,,,,,2025,2024,2025,2025,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
SK Hynix - M14 Phase 2 (3D NAND),,晶圆制造工厂,"SK Hynix 的 M14 Phase 2 (3D NAND)，位于 Icheon, Gyeonggi, 韩国。",3823,晶圆厂,In production,Icheon,Gyeonggi,韩国,韩国,亚太,"2091, Gyeongchung-daero, Bubal-eup",www.skhynix.com,存储器/闪存-3D NAND,Memory,3D NAND,,0.02,12,50000,112500,412000,10,,2017,2016,2017,2017,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
SK Hynix - Solidigm Fab 1 was Intel Fab 68 (Phase 1),,晶圆制造工厂,"SK Hynix 的 Solidigm Fab 1 was Intel Fab 68 (Phase 1)，位于 Dalian, Liaoning, 中国。",2393,晶圆厂，中试线,In production,Dalian,Liaoning,中国,中国,亚太,"109 Huaihe E Rd, Jinzhou Qu",www.skhynix.com,存储器/闪存-3D NAND,Memory,3D NAND and 3D Xpoint NAND,"CMOS, Cu, low K, strained Si",0.02,12,30000,67500,203000,,1754517,2010,2015,2016,2016,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
SK Hynix - C2F (new Fab Wuxi originally C2 expansion),,晶圆制造工厂,"SK Hynix 的 C2F (new Fab Wuxi originally C2 expansion)，位于 Wuxi, Jiangsu, 中国。",4931,晶圆厂,In production,Wuxi,Jiangsu,中国,中国,亚太,"Lot K7, Wuxi Export Processing Zone,  Wuxi New District",www.skhynix.com,存储器/DRAM,Memory,DRAM,DRAM,0.015,12,82000,184500,356000,,624312,2019,2017,2019,2019,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
SK Hynix - M15 (phase 1),,晶圆制造工厂,"SK Hynix 的 M15 (phase 1)，位于 Cheongju, Chungcheongbuk, 韩国。",3912,晶圆厂,In production,Cheongju,Chungcheongbuk,韩国,韩国,亚太,"215, Daesin-ro, Heungdeok-gu",www.skhynix.com,存储器/闪存-3D NAND,Memory,3D NAND flash,NAND,0.02,12,71000,159750,356000,10,,2019,2017,2018,2019,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
SK Hynix - Solidigm Fab 2 was Intel Fab 88 (was called Fab 68 Phase 2),,晶圆制造工厂,"SK Hynix 的 Solidigm Fab 2 was Intel Fab 88 (was called Fab 68 Phase 2)，位于 Dalian, Liaoning, 中国。",3913,晶圆厂,In production,Dalian,Liaoning,中国,中国,亚太,"109 Huaihe E Rd, Jinzhou Qu,",www.skhynix.com,存储器/闪存-3D NAND,Memory,"3D-XPoint, 3D-NAND","3D-Xpoint, 3D NAND",0.02,12,70000,157500,325000,,,2018,2017,2018,2018,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
SK Hynix - M16 (phase 1) (first floor),,晶圆制造工厂,"SK Hynix 的 M16 (phase 1) (first floor)，位于 Icheon, Gyeonggi, 韩国。",5025,晶圆厂,In production,Icheon,Gyeonggi,韩国,韩国,亚太,"2091, Gyeongchung-daero, Bubal-eup",www.skhynix.com,存储器/DRAM,Memory,"DRAM, (EUV start 1a ~15nm)","DRAM, EUV",0.012,12,80000,180000,444000,10,,2021,2018,2021,2021,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
SK Hynix - M16 (phase 2),,晶圆制造工厂,"SK Hynix 的 M16 (phase 2)，位于 Icheon, Gyeonggi, 韩国。",5088,晶圆厂,In production,Icheon,Gyeonggi,韩国,韩国,亚太,"2091, Gyeongchung-daero, Bubal-eup",www.skhynix.com,存储器/DRAM,Memory,"DRAM, (EUV start 1a ~15nm)","DRAM, EUV",0.012,12,80000,180000,444000,10,,2024,2022,2024,2024,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
SK Hynix - Y1 3D NAND was M17 (phase 1),,晶圆制造工厂,"SK Hynix 的 Y1 3D NAND was M17 (phase 1)，位于 Yongin, Gyeonggi, 韩国。",5089,晶圆厂,Constructing,Yongin,Gyeonggi,韩国,韩国,亚太,"Jungneung-ri, Dokseong-ri, and Godang-ri of Wonsam-myeon",www.skhynix.com,存储器/闪存-3D NAND,Memory,3D NAND,3D NAND,0.02,12,150000,337500,,,,2027,2025,2027,2027,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
SK Hynix - Y2 DRAM,,晶圆制造工厂,"SK Hynix 的 Y2 DRAM，位于 Yongin, Gyeonggi, 韩国。",5090,晶圆厂,Planned,Yongin,Gyeonggi,韩国,韩国,亚太,"Jungneung-ri, Dokseong-ri, and Godang-ri of Wonsam-myeon",www.skhynix.com,存储器/DRAM,Memory,could be DRAM-type or 3D-type,if DRAM then EUV,0.009,12,150000,337500,,,,2030,2028,2030,2030,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
SK Hynix - Y2 3D NAND,,晶圆制造工厂,"SK Hynix 的 Y2 3D NAND，位于 Yongin, Gyeonggi, 韩国。",5091,晶圆厂,Planned,Yongin,Gyeonggi,韩国,韩国,亚太,"Jungneung-ri, Dokseong-ri, and Godang-ri of Wonsam-myeon",www.skhynix.com,存储器/闪存-3D NAND,Memory,3D NAND,3D,0.02,12,150000,337500,,,,2031,2028,2031,2031,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
SK Hynix - Y3 P1+P2,,晶圆制造工厂,"SK Hynix 的 Y3 P1+P2，位于 Yongin, Gyeonggi, 韩国。",5092,晶圆厂,Planned,Yongin,Gyeonggi,韩国,韩国,亚太,"Jungneung-ri, Dokseong-ri, and Godang-ri of Wonsam-myeon",www.skhynix.com,Memory/DRAM&Flash-3D NAND,Memory,DRAM and/or NAND,DRAM or NAND,0.005,12,250000,562500,,,,2034,2031,2034,2034,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
SK Hynix - Y4 P1+P2,,晶圆制造工厂,"SK Hynix 的 Y4 P1+P2，位于 Yongin, Gyeonggi, 韩国。",5093,晶圆厂,Planned,Yongin,Gyeonggi,韩国,韩国,亚太,"Jungneung-ri, Dokseong-ri, and Godang-ri of Wonsam-myeon",www.skhynix.com,Memory/DRAM&Flash-3D NAND,Memory,DRAM and/or NAND,DRAm or NAND,0.003,12,250000,562500,,,,2037,2034,2037,2037,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
