nameCn,nameEn,objectTypeName,description,property.statistic_period,property.capacity_value,property.wafer_size,property.market_region,property.data_source,property.company_name,property.segment,property.metric_name,property.previous_period_value,property.next_period_value,property.facility_name,property.facility_record_id,property.source_sheet,source_url
IQE plc - IQE North Carolina (was RFMD Fab 2 MBE) current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,8000,6,美洲,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,IQE plc,EPI,facility_capacity,,,IQE plc - IQE North Carolina (was RFMD Fab 2 MBE),3868,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
IQE plc - IQE (Europe) Ltd. Manufacturing current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,4000,6,Europe & Mideast,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,IQE plc,EPI,facility_capacity,,,IQE plc - IQE (Europe) Ltd. Manufacturing,2277,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
IQE plc - Beech House (IQE Silicon Compounds Ltd) current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,1000,8,Europe & Mideast,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,IQE plc,EPI,facility_capacity,,,IQE plc - Beech House (IQE Silicon Compounds Ltd),2279,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
IQE plc - Somerset (was Emcore) current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,1500,6,美洲,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,IQE plc,EPI,facility_capacity,,,IQE plc - Somerset (was Emcore),2333,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
IQE plc - Taunton 2 current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,12000,6,美洲,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,IQE plc,EPI,facility_capacity,,,IQE plc - Taunton 2,3153,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
IQE plc - Taunton current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,20000,4,美洲,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,IQE plc,EPI,facility_capacity,,,IQE plc - Taunton,3152,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
ISS- Integrated Sensing Systems - Fab (2 cleanrooms) current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,5000,6,美洲,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,ISS- Integrated Sensing Systems,MEMS,facility_capacity,,,ISS- Integrated Sensing Systems - Fab (2 cleanrooms),2120,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Istok - Istok current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,4000,4,Europe & Mideast,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Istok,Discrete,facility_capacity,,,Istok - Istok,2435,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Istok - 6-inch (new) current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,1500,6,Europe & Mideast,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Istok,Discrete,facility_capacity,,,Istok - 6-inch (new),2481,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
IXYS Corporation - Fab 3 (MwT) current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,1000,3,美洲,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,IXYS Corporation,Discrete,facility_capacity,,,IXYS Corporation - Fab 3 (MwT),2239,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
IXYS Corporation - Westcode current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,10000,5,Europe & Mideast,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,IXYS Corporation,Discrete,facility_capacity,,,IXYS Corporation - Westcode,1196,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
IXYS Corporation - Fab 1 current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,18000,6,Europe & Mideast,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,IXYS Corporation,Discrete,facility_capacity,,,IXYS Corporation - Fab 1,1,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
IXYS Corporation - Fab 2 current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,10700,6,美洲,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,IXYS Corporation,Discrete,facility_capacity,,,IXYS Corporation - Fab 2,1558,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Japan Semiconductor - Oita C-Cubed 2 (110 Bldg) current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,15000,6,日本,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Japan Semiconductor,Discrete,facility_capacity,,,Japan Semiconductor - Oita C-Cubed 2 (110 Bldg),1122,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Japan Semiconductor - Iwate Operations current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,23000,8,日本,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Japan Semiconductor,Logic&Micro,facility_capacity,,,Japan Semiconductor - Iwate Operations,1361,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Japan Semiconductor - Oita C-Cubed 4 + OTSS + Annex current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,50000,8,日本,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Japan Semiconductor,Logic&Micro,facility_capacity,,,Japan Semiconductor - Oita C-Cubed 4 + OTSS + Annex,1130,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Japan Semiconductor - Oita C-Cubed 3 (110 Bldg) current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,25000,8,日本,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Japan Semiconductor,Logic&Micro,facility_capacity,,,Japan Semiconductor - Oita C-Cubed 3 (110 Bldg),1127,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Japan Semiconductor Manufacturing Corporation (JSMC) - JSMC Fab 1 current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,40000,12,日本,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Japan Semiconductor Manufacturing Corporation (JSMC),Logic&Micro,facility_capacity,,,Japan Semiconductor Manufacturing Corporation (JSMC) - JSMC Fab 1,6500,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
JENOPTIK Diode Lab GmbH - Berlin-Adlershof current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,3000,3,Europe & Mideast,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,JENOPTIK Diode Lab GmbH,Opto,facility_capacity,,,JENOPTIK Diode Lab GmbH - Berlin-Adlershof,2190,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
JENOPTIK Diode Lab GmbH - TESAG current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,1000,4,Europe & Mideast,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,JENOPTIK Diode Lab GmbH,EPI,facility_capacity,,,JENOPTIK Diode Lab GmbH - TESAG,2489,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
"JENOPTIK Optical Systems, Inc - Fab 1 current wafer capacity (SEMI WFF)",,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,1000,6,美洲,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,"JENOPTIK Optical Systems, Inc",MEMS,facility_capacity,,,"JENOPTIK Optical Systems, Inc - Fab 1",2119,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Jiangsu Advanced Memory Semiconductor Corp. - PCM fab current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,8500,12,中国,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Jiangsu Advanced Memory Semiconductor Corp.,Memory,facility_capacity,,,Jiangsu Advanced Memory Semiconductor Corp. - PCM fab,4943,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Jiangsu CAS-IGBT Technology - LFoundry S.r.l (was Micron Fab 9 MIT) current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,45000,8,Europe & Mideast,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Jiangsu CAS-IGBT Technology,Analog,facility_capacity,,,Jiangsu CAS-IGBT Technology - LFoundry S.r.l (was Micron Fab 9 MIT),1061,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Jiangsu E-lite Semiconductor - E-lite fab current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,10000,2,中国,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Jiangsu E-lite Semiconductor,Opto,facility_capacity,,,Jiangsu E-lite Semiconductor - E-lite fab,3561,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
"Jiangsu JieJie Microelectronics Co.,Ltd. - Fab 2 current wafer capacity (SEMI WFF)",,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,36000,4,中国,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,"Jiangsu JieJie Microelectronics Co.,Ltd.",Discrete,facility_capacity,,,"Jiangsu JieJie Microelectronics Co.,Ltd. - Fab 2",3357,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
"Jiangsu JieJie Microelectronics Co.,Ltd. - Fab 1 current wafer capacity (SEMI WFF)",,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,22500,4,中国,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,"Jiangsu JieJie Microelectronics Co.,Ltd.",Discrete,facility_capacity,,,"Jiangsu JieJie Microelectronics Co.,Ltd. - Fab 1",3356,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
"Jiangsu JieJie Microelectronics Co.,Ltd. - Nantong fab current wafer capacity (SEMI WFF)",,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,60000,4,中国,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,"Jiangsu JieJie Microelectronics Co.,Ltd.",Discrete,facility_capacity,,,"Jiangsu JieJie Microelectronics Co.,Ltd. - Nantong fab",3925,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
"Jiangsu JieJie Microelectronics Co.,Ltd. - Nantong 150mm line current wafer capacity (SEMI WFF)",,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,80000,6,中国,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,"Jiangsu JieJie Microelectronics Co.,Ltd.",Discrete,facility_capacity,,,"Jiangsu JieJie Microelectronics Co.,Ltd. - Nantong 150mm line",6226,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
"Jiangsu JieJie Microelectronics Co.,Ltd. - Nantong 200mm Fab current wafer capacity (SEMI WFF)",,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,80000,8,中国,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,"Jiangsu JieJie Microelectronics Co.,Ltd.",Discrete,facility_capacity,,,"Jiangsu JieJie Microelectronics Co.,Ltd. - Nantong 200mm Fab",6520,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Jiangsu Maxscend - Xinzhuo 12inch IPD Line current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,5000,12,中国,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Jiangsu Maxscend,Discrete,facility_capacity,,,Jiangsu Maxscend - Xinzhuo 12inch IPD Line,6544,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Jiangsu Maxscend - Xinzhuo 6inch SAW line current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,16000,6,中国,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Jiangsu Maxscend,Discrete,facility_capacity,,,Jiangsu Maxscend - Xinzhuo 6inch SAW line,6543,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Jiangsu Xinguanglian Technology (XGL) - Wuxi XGL current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,60000,2,中国,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Jiangsu Xinguanglian Technology (XGL),Opto,facility_capacity,,,Jiangsu Xinguanglian Technology (XGL) - Wuxi XGL,3585,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
"Jiangsu Yingrui Semiconductor Co., Ltd - Yingrui semi current wafer capacity (SEMI WFF)",,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,50000,6,中国,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,"Jiangsu Yingrui Semiconductor Co., Ltd",Discrete,facility_capacity,,,"Jiangsu Yingrui Semiconductor Co., Ltd - Yingrui semi",6150,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
"Jiangxi Lianovation Optoelecronics Science & Technology Co.,Ltd. - Sunrise LED current wafer capacity (SEMI WFF)",,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,10000,2,中国,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,"Jiangxi Lianovation Optoelecronics Science & Technology Co.,Ltd.",Opto,facility_capacity,,,"Jiangxi Lianovation Optoelecronics Science & Technology Co.,Ltd. - Sunrise LED",3156,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Jiangxi Yuhongjin Material Technology (YHJ) - Fab 1 (Fuzhou) current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,15000,6,中国,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Jiangxi Yuhongjin Material Technology (YHJ),Discrete,facility_capacity,,,Jiangxi Yuhongjin Material Technology (YHJ) - Fab 1 (Fuzhou),6528,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Jiangxi Yuhongjin Material Technology (YHJ) - Fab 2 (Jinghe) current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,100000,6,中国,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Jiangxi Yuhongjin Material Technology (YHJ),Discrete,facility_capacity,,,Jiangxi Yuhongjin Material Technology (YHJ) - Fab 2 (Jinghe),6529,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
"Jiangyin Xinshun Microelectronic Co., Ltd. - Fab 1 current wafer capacity (SEMI WFF)",,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,80000,5,中国,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,"Jiangyin Xinshun Microelectronic Co., Ltd.",Discrete,facility_capacity,,,"Jiangyin Xinshun Microelectronic Co., Ltd. - Fab 1",3484,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Jiaxing Boncom-Semi - Jiaxing current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,250,6,中国,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Jiaxing Boncom-Semi,Discrete,facility_capacity,,,Jiaxing Boncom-Semi - Jiaxing,6639,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Jilin Magic Semiconductor - 4-inch Line (inside Jilin Sino-Microelectronics) current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,58000,4,中国,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Jilin Magic Semiconductor,Discrete,facility_capacity,,,Jilin Magic Semiconductor - 4-inch Line (inside Jilin Sino-Microelectronics),2465,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Jilin Magic Semiconductor - 5-inch Line (inside Jilin Sino-Microelectronics) current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,25000,5,中国,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Jilin Magic Semiconductor,Discrete,facility_capacity,,,Jilin Magic Semiconductor - 5-inch Line (inside Jilin Sino-Microelectronics),2466,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Jilin Sino-Microelectronics Co. Ltd. - 6-inch (built together with Philips JV) current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,40000,6,中国,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Jilin Sino-Microelectronics Co. Ltd.,Discrete,facility_capacity,,,Jilin Sino-Microelectronics Co. Ltd. - 6-inch (built together with Philips JV),2044,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Jilin Sino-Microelectronics Co. Ltd. - 3-inch current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,30000,3,中国,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Jilin Sino-Microelectronics Co. Ltd.,Discrete,facility_capacity,,,Jilin Sino-Microelectronics Co. Ltd. - 3-inch,1990,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Jilin Sino-Microelectronics Co. Ltd. - 4-inch current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,50000,4,中国,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Jilin Sino-Microelectronics Co. Ltd.,Discrete,facility_capacity,,,Jilin Sino-Microelectronics Co. Ltd. - 4-inch,1991,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
Jilin Sino-Microelectronics Co. Ltd. - 8-inch current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,10000,8,中国,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Jilin Sino-Microelectronics Co. Ltd.,Discrete,facility_capacity,,,Jilin Sino-Microelectronics Co. Ltd. - 8-inch,5097,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
JiuFengShan Lab (JFS Lab) - JFS Lab 8inch line current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,3000,8,中国,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,JiuFengShan Lab (JFS Lab),Other,facility_capacity,,,JiuFengShan Lab (JFS Lab) - JFS Lab 8inch line,6496,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
JiuFengShan Lab (JFS Lab) - JFS Lab 6inch Line current wafer capacity (SEMI WFF),,晶圆产能,SEMI WFF 工厂级晶圆产能观测。,current,3000,6,中国,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,JiuFengShan Lab (JFS Lab),Other,facility_capacity,,,JiuFengShan Lab (JFS Lab) - JFS Lab 6inch Line,6497,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/SEMI_WFF_2026_1Q.xlsx
